"","SiteName","Latitude","Longitude","Year","JulianDay","AphidCount","AphidDDS"
"386","2018-Site-04",47.07158,-117.32205,2018,156,5,404.639721956941
"387","2018-Site-04",47.07158,-117.32205,2018,163,8,470.431137199951
"388","2018-Site-04",47.07158,-117.32205,2018,170,55,536.328909070824
"389","2018-Site-04",47.07158,-117.32205,2018,177,67,628.461912986847
"390","2018-Site-04",47.07158,-117.32205,2018,184,35,726.314420686321
"391","2018-Site-04",47.07158,-117.32205,2018,191,31,840.756243303058
"392","2018-Site-04",47.07158,-117.32205,2018,198,0,942.660530071626
"393","2018-Site-04",47.07158,-117.32205,2018,205,7,1044.78518672241
"394","2018-Site-04",47.07158,-117.32205,2018,212,0,1157.31041721867
"395","2018-Site-03",46.51456,-116.82359,2017,285,0,2065.18641090714
"396","2018-Site-03",46.51456,-116.82359,2017,292,0,2093.33743077269
"397","2018-Site-03",46.51456,-116.82359,2017,299,1,2118.02815564565
"398","2018-Site-03",46.51456,-116.82359,2017,306,0,2134.65812817115
"399","2018-Site-03",46.51456,-116.82359,2017,313,0,2135.43619247674
"400","2018-Site-03",46.51456,-116.82359,2017,320,0,2141.16309793515
"401","2018-Site-03",46.51456,-116.82359,2017,327,0,2152.5129759251
"402","2018-Site-03",46.51456,-116.82359,2017,334,0,2157.29180120811
"403","2018-Site-03",46.51456,-116.82359,2018,107,0,99.1815069238628
"404","2018-Site-03",46.51456,-116.82359,2018,114,0,125.015034841209
"405","2018-Site-03",46.51456,-116.82359,2018,121,0,144.331143880427
"406","2018-Site-03",46.51456,-116.82359,2018,128,7,189.895077776081
"407","2018-Site-03",46.51456,-116.82359,2018,135,4,227.348409872657
"408","2018-Site-03",46.51456,-116.82359,2018,142,4,274.464042638026
"409","2018-Site-03",46.51456,-116.82359,2018,149,3,348.237136914988
"410","2018-Site-03",46.51456,-116.82359,2018,156,8,428.126204767889
"411","2018-Site-03",46.51456,-116.82359,2018,163,7,495.737320409728
"412","2018-Site-03",46.51456,-116.82359,2018,170,7,566.189366091106
"413","2018-Site-03",46.51456,-116.82359,2018,177,38,662.465383890069
"414","2018-Site-03",46.51456,-116.82359,2018,184,39,764.089997247216
"415","2018-Site-03",46.51456,-116.82359,2018,191,22,883.047237140805
"416","2018-Site-03",46.51456,-116.82359,2018,198,22,990.138438862761
"417","2018-Site-03",46.51456,-116.82359,2018,205,3,1098.26811274385
"418","2018-Site-03",46.51456,-116.82359,2018,212,0,1216.52138524931
"419","2018-Site-02",46.58905,-116.94677,2017,285,0,2043.17048631105
"420","2018-Site-02",46.58905,-116.94677,2017,292,0,2070.5196040071
"421","2018-Site-02",46.58905,-116.94677,2017,299,0,2094.6960062722
"422","2018-Site-02",46.58905,-116.94677,2017,306,0,2111.51878445008
"423","2018-Site-02",46.58905,-116.94677,2017,313,0,2112.20578857409
"424","2018-Site-02",46.58905,-116.94677,2017,320,0,2117.47462989304
"425","2018-Site-02",46.58905,-116.94677,2017,327,0,2129.03977995778
"426","2018-Site-02",46.58905,-116.94677,2017,334,0,2133.68670814458
"427","2018-Site-02",46.58905,-116.94677,2018,107,1,94.7970093508677
"428","2018-Site-02",46.58905,-116.94677,2018,114,0,120.134012204421
"429","2018-Site-02",46.58905,-116.94677,2018,121,0,138.507941174859
"430","2018-Site-02",46.58905,-116.94677,2018,128,0,182.974479368806
"431","2018-Site-02",46.58905,-116.94677,2018,135,5,219.607934067219
"432","2018-Site-02",46.58905,-116.94677,2018,142,6,266.527030163624
"433","2018-Site-02",46.58905,-116.94677,2018,149,36,339.7400459822
"434","2018-Site-02",46.58905,-116.94677,2018,156,2,417.658578552845
"435","2018-Site-02",46.58905,-116.94677,2018,163,4,484.821956945368
"436","2018-Site-02",46.58905,-116.94677,2018,170,15,554.355054819932
"437","2018-Site-02",46.58905,-116.94677,2018,177,17,649.558300710957
"438","2018-Site-02",46.58905,-116.94677,2018,184,46,749.793792268104
"439","2018-Site-02",46.58905,-116.94677,2018,191,39,867.784255630888
"440","2018-Site-02",46.58905,-116.94677,2018,198,15,973.879265688505
"441","2018-Site-02",46.58905,-116.94677,2018,205,10,1080.88162276942
"442","2018-Site-02",46.58905,-116.94677,2018,212,0,1198.18797028054
"443","2018-Site-01",46.72771,-116.95551,2017,285,0,2023.45325263873
"444","2018-Site-01",46.72771,-116.95551,2017,292,0,2050.10268445608
"445","2018-Site-01",46.72771,-116.95551,2017,299,1,2074.09713475243
"446","2018-Site-01",46.72771,-116.95551,2017,306,0,2091.24714402464
"447","2018-Site-01",46.72771,-116.95551,2017,313,0,2091.98812520283
"448","2018-Site-01",46.72771,-116.95551,2017,320,0,2097.39605269387
"449","2018-Site-01",46.72771,-116.95551,2017,327,0,2109.27907872298
"450","2018-Site-01",46.72771,-116.95551,2017,334,0,2114.15870136417
"451","2018-Site-01",46.72771,-116.95551,2018,107,0,95.379856075293
"452","2018-Site-01",46.72771,-116.95551,2018,114,0,122.134532668549
"453","2018-Site-01",46.72771,-116.95551,2018,121,0,141.262769415632
"454","2018-Site-01",46.72771,-116.95551,2018,128,0,186.378655814061
"455","2018-Site-01",46.72771,-116.95551,2018,135,1,224.217424087536
"456","2018-Site-01",46.72771,-116.95551,2018,142,2,271.432633644617
"457","2018-Site-01",46.72771,-116.95551,2018,149,5,344.269537326866
"458","2018-Site-01",46.72771,-116.95551,2018,156,3,421.926846980095
"459","2018-Site-01",46.72771,-116.95551,2018,163,2,489.796411650373
"460","2018-Site-01",46.72771,-116.95551,2018,170,10,559.247411367691
"461","2018-Site-01",46.72771,-116.95551,2018,177,16,652.646260820646
"462","2018-Site-01",46.72771,-116.95551,2018,184,9,751.305903841069
"463","2018-Site-01",46.72771,-116.95551,2018,191,10,866.399815969419
"464","2018-Site-01",46.72771,-116.95551,2018,198,5,970.646395376237
"465","2018-Site-01",46.72771,-116.95551,2018,205,1,1074.85396956102
"466","2018-Site-01",46.72771,-116.95551,2018,212,0,1188.71361632357
"467","2017-Site-13",46.54965,-117.09328,2016,293,0,2144.37554178001
"468","2017-Site-13",46.54965,-117.09328,2016,300,0,2179.7386105133
"469","2017-Site-13",46.54965,-117.09328,2016,307,0,2205.80551452416
"470","2017-Site-13",46.54965,-117.09328,2016,314,0,2248.57271663402
"471","2017-Site-13",46.54965,-117.09328,2016,321,0,2279.90782816737
"472","2017-Site-13",46.54965,-117.09328,2016,335,0,2284.37226268897
"473","2017-Site-13",46.54965,-117.09328,2017,88,0,97.5672453128245
"474","2017-Site-13",46.54965,-117.09328,2017,95,0,133.5002108267
"475","2017-Site-13",46.54965,-117.09328,2017,102,0,185.49954275718
"476","2017-Site-13",46.54965,-117.09328,2017,109,0,222.487731161284
"477","2017-Site-13",46.54965,-117.09328,2017,116,0,280.633743875912
"478","2017-Site-13",46.54965,-117.09328,2017,123,0,321.55190647836
"479","2017-Site-13",46.54965,-117.09328,2017,130,0,394.698507128657
"480","2017-Site-13",46.54965,-117.09328,2017,137,0,451.169151035726
"481","2017-Site-13",46.54965,-117.09328,2017,144,0,497.360201321306
"482","2017-Site-13",46.54965,-117.09328,2017,151,0,549.66429324402
"483","2017-Site-13",46.54965,-117.09328,2017,158,0,641.174903191347
"484","2017-Site-13",46.54965,-117.09328,2017,165,21,717.178601837729
"485","2017-Site-13",46.54965,-117.09328,2017,172,9,765.821128333049
"486","2017-Site-13",46.54965,-117.09328,2017,179,56,847.966630305699
"487","2017-Site-13",46.54965,-117.09328,2017,186,131,953.672537011913
"488","2017-Site-13",46.54965,-117.09328,2017,193,21,1024.58753701191
"489","2017-Site-13",46.54965,-117.09328,2017,200,0,1112.3260023044
"490","2017-Site-13",46.54965,-117.09328,2017,207,0,1214.40038853263
"491","2017-Site-12",46.58662,-117.18717,2016,293,0,2110.76084127677
"492","2017-Site-12",46.58662,-117.18717,2016,300,0,2146.38934934354
"493","2017-Site-12",46.58662,-117.18717,2016,307,0,2172.3218384375
"494","2017-Site-12",46.58662,-117.18717,2016,314,0,2215.54428076596
"495","2017-Site-12",46.58662,-117.18717,2016,321,0,2247.35592587171
"496","2017-Site-12",46.58662,-117.18717,2016,335,0,2252.18959496963
"497","2017-Site-12",46.58662,-117.18717,2017,88,0,97.114701056125
"498","2017-Site-12",46.58662,-117.18717,2017,95,0,132.363094211642
"499","2017-Site-12",46.58662,-117.18717,2017,102,0,182.785201282542
"500","2017-Site-12",46.58662,-117.18717,2017,109,0,219.701485506333
"501","2017-Site-12",46.58662,-117.18717,2017,116,0,276.563019612065
"502","2017-Site-12",46.58662,-117.18717,2017,123,0,316.921209322178
"503","2017-Site-12",46.58662,-117.18717,2017,130,0,389.27206685547
"504","2017-Site-12",46.58662,-117.18717,2017,137,0,444.710612392057
"505","2017-Site-12",46.58662,-117.18717,2017,144,0,489.917913658135
"506","2017-Site-12",46.58662,-117.18717,2017,151,0,541.153501259082
"507","2017-Site-12",46.58662,-117.18717,2017,158,0,631.186153237675
"508","2017-Site-12",46.58662,-117.18717,2017,165,0,706.204283704949
"509","2017-Site-12",46.58662,-117.18717,2017,172,12,754.043304461588
"510","2017-Site-12",46.58662,-117.18717,2017,179,6,834.734897721428
"511","2017-Site-12",46.58662,-117.18717,2017,186,3,938.469392868238
"512","2017-Site-12",46.58662,-117.18717,2017,193,2,1008.87439286824
"513","2017-Site-12",46.58662,-117.18717,2017,200,2,1095.13266515364
"514","2017-Site-12",46.58662,-117.18717,2017,207,0,1195.52131818768
"515","2017-Site-11",46.57327,-117.23763,2016,293,0,2093.87393248327
"516","2017-Site-11",46.57327,-117.23763,2016,300,0,2129.32707665894
"517","2017-Site-11",46.57327,-117.23763,2016,307,0,2154.91661157306
"518","2017-Site-11",46.57327,-117.23763,2016,314,0,2198.1671156404
"519","2017-Site-11",46.57327,-117.23763,2016,321,0,2229.74021869383
"520","2017-Site-11",46.57327,-117.23763,2016,335,0,2234.60778635393
"521","2017-Site-11",46.57327,-117.23763,2017,88,0,95.8500927863383
"522","2017-Site-11",46.57327,-117.23763,2017,95,0,130.734221812444
"523","2017-Site-11",46.57327,-117.23763,2017,102,0,180.605835799377
"524","2017-Site-11",46.57327,-117.23763,2017,109,0,217.211677333705
"525","2017-Site-11",46.57327,-117.23763,2017,116,0,273.251573517194
"526","2017-Site-11",46.57327,-117.23763,2017,123,0,313.038703783976
"527","2017-Site-11",46.57327,-117.23763,2017,130,0,384.630000419153
"528","2017-Site-11",46.57327,-117.23763,2017,137,0,439.398336620019
"529","2017-Site-11",46.57327,-117.23763,2017,144,0,483.785946910423
"530","2017-Site-11",46.57327,-117.23763,2017,151,0,534.252892025478
"531","2017-Site-11",46.57327,-117.23763,2017,158,0,624.071690561721
"532","2017-Site-11",46.57327,-117.23763,2017,165,22,698.39327356831
"533","2017-Site-11",46.57327,-117.23763,2017,172,10,745.663290310658
"534","2017-Site-11",46.57327,-117.23763,2017,179,10,825.936962821361
"535","2017-Site-11",46.57327,-117.23763,2017,186,22,929.275983257515
"536","2017-Site-11",46.57327,-117.23763,2017,193,0,999.185983257515
"537","2017-Site-11",46.57327,-117.23763,2017,200,1,1084.94200947493
"538","2017-Site-11",46.57327,-117.23763,2017,207,1,1184.85817242078
"539","2017-Site-10",46.58978,-117.21613,2016,293,0,2069.61193636603
"540","2017-Site-10",46.58978,-117.21613,2016,300,0,2104.26417632966
"541","2017-Site-10",46.58978,-117.21613,2016,307,0,2129.25813075516
"542","2017-Site-10",46.58978,-117.21613,2016,314,0,2172.0849501823
"543","2017-Site-10",46.58978,-117.21613,2016,321,0,2203.13046096475
"544","2017-Site-10",46.58978,-117.21613,2016,335,0,2207.46884243912
"545","2017-Site-10",46.58978,-117.21613,2017,88,0,91.6631612006708
"546","2017-Site-10",46.58978,-117.21613,2017,95,0,126.154018047853
"547","2017-Site-10",46.58978,-117.21613,2017,102,0,175.80366919975
"548","2017-Site-10",46.58978,-117.21613,2017,109,0,211.696806056457
"549","2017-Site-10",46.58978,-117.21613,2017,116,0,267.325064370427
"550","2017-Site-10",46.58978,-117.21613,2017,123,0,306.338616202679
"551","2017-Site-10",46.58978,-117.21613,2017,130,0,377.239458857315
"552","2017-Site-10",46.58978,-117.21613,2017,137,0,431.360795515758
"553","2017-Site-10",46.58978,-117.21613,2017,144,0,474.959997627211
"554","2017-Site-10",46.58978,-117.21613,2017,151,0,524.506393090154
"555","2017-Site-10",46.58978,-117.21613,2017,158,0,613.594456306645
"556","2017-Site-10",46.58978,-117.21613,2017,165,4,687.128940716491
"557","2017-Site-10",46.58978,-117.21613,2017,172,94,733.624898063396
"558","2017-Site-10",46.58978,-117.21613,2017,179,23,812.949033509709
"559","2017-Site-10",46.58978,-117.21613,2017,186,56,915.571631318546
"560","2017-Site-10",46.58978,-117.21613,2017,193,37,984.481631318546
"561","2017-Site-10",46.58978,-117.21613,2017,200,16,1069.37014676238
"562","2017-Site-10",46.58978,-117.21613,2017,207,0,1168.57524146174
"563","2017-Site-09",46.61085,-117.24157,2016,293,0,2085.47287967686
"564","2017-Site-09",46.61085,-117.24157,2016,300,0,2120.74433649672
"565","2017-Site-09",46.61085,-117.24157,2016,307,0,2146.2364897804
"566","2017-Site-09",46.61085,-117.24157,2016,314,0,2189.24249347526
"567","2017-Site-09",46.61085,-117.24157,2016,321,0,2220.52945866069
"568","2017-Site-09",46.61085,-117.24157,2016,335,0,2225.41820035208
"569","2017-Site-09",46.61085,-117.24157,2017,88,0,94.9470302784609
"570","2017-Site-09",46.61085,-117.24157,2017,95,0,129.751588218426
"571","2017-Site-09",46.61085,-117.24157,2017,102,0,179.361358678911
"572","2017-Site-09",46.61085,-117.24157,2017,109,0,215.943907395895
"573","2017-Site-09",46.61085,-117.24157,2017,116,0,272.272306249091
"574","2017-Site-09",46.61085,-117.24157,2017,123,0,312.131999747924
"575","2017-Site-09",46.61085,-117.24157,2017,130,0,383.889424572977
"576","2017-Site-09",46.61085,-117.24157,2017,137,0,438.679553036066
"577","2017-Site-09",46.61085,-117.24157,2017,144,0,483.038651447816
"578","2017-Site-09",46.61085,-117.24157,2017,151,0,533.255469753177
"579","2017-Site-09",46.61085,-117.24157,2017,158,0,622.53479851546
"580","2017-Site-09",46.61085,-117.24157,2017,165,3,696.685058614542
"581","2017-Site-09",46.61085,-117.24157,2017,172,25,744.063305752488
"582","2017-Site-09",46.61085,-117.24157,2017,179,3,823.846646952938
"583","2017-Site-09",46.61085,-117.24157,2017,186,18,926.459964632346
"584","2017-Site-09",46.61085,-117.24157,2017,193,14,996.384964632346
"585","2017-Site-09",46.61085,-117.24157,2017,200,14,1081.77509969807
"586","2017-Site-09",46.61085,-117.24157,2017,207,0,1181.10092999623
"587","2017-Site-08",46.61345,-117.2111,2016,293,0,2129.83873586355
"588","2017-Site-08",46.61345,-117.2111,2016,300,0,2166.23873586355
"589","2017-Site-08",46.61345,-117.2111,2016,307,0,2192.83206077452
"590","2017-Site-08",46.61345,-117.2111,2016,314,0,2236.30275791791
"591","2017-Site-08",46.61345,-117.2111,2016,321,0,2268.5283734256
"592","2017-Site-08",46.61345,-117.2111,2016,335,0,2274.05400571256
"593","2017-Site-08",46.61345,-117.2111,2017,88,0,101.344349355034
"594","2017-Site-08",46.61345,-117.2111,2017,95,0,136.967210622946
"595","2017-Site-08",46.61345,-117.2111,2017,102,0,187.34097292499
"596","2017-Site-08",46.61345,-117.2111,2017,109,0,225.100379992776
"597","2017-Site-08",46.61345,-117.2111,2017,116,0,282.756188462119
"598","2017-Site-08",46.61345,-117.2111,2017,123,0,324.10620789145
"599","2017-Site-08",46.61345,-117.2111,2017,130,0,397.453772613745
"600","2017-Site-08",46.61345,-117.2111,2017,137,0,453.651448898258
"601","2017-Site-08",46.61345,-117.2111,2017,144,0,499.769712863827
"602","2017-Site-08",46.61345,-117.2111,2017,151,0,551.834282587624
"603","2017-Site-08",46.61345,-117.2111,2017,158,0,642.07117460283
"604","2017-Site-08",46.61345,-117.2111,2017,165,5,717.822456022551
"605","2017-Site-08",46.61345,-117.2111,2017,172,2,766.703867486475
"606","2017-Site-08",46.61345,-117.2111,2017,179,4,847.901229077279
"607","2017-Site-08",46.61345,-117.2111,2017,186,3,951.595070663152
"608","2017-Site-08",46.61345,-117.2111,2017,193,5,1023.16007066315
"609","2017-Site-08",46.61345,-117.2111,2017,200,1,1109.94182298239
"610","2017-Site-08",46.61345,-117.2111,2017,207,0,1210.47505895081
"611","2017-Site-07",47.39098,-117.25858,2016,293,0,2031.74611879185
"612","2017-Site-07",47.39098,-117.25858,2016,300,0,2061.35358789239
"613","2017-Site-07",47.39098,-117.25858,2016,307,0,2082.52787296469
"614","2017-Site-07",47.39098,-117.25858,2016,314,0,2117.20140051451
"615","2017-Site-07",47.39098,-117.25858,2016,321,0,2140.43035706905
"616","2017-Site-07",47.39098,-117.25858,2016,335,0,2145.69617392986
"617","2017-Site-07",47.39098,-117.25858,2017,88,0,77.8323186757968
"618","2017-Site-07",47.39098,-117.25858,2017,95,0,112.5033089902
"619","2017-Site-07",47.39098,-117.25858,2017,102,0,160.601716076811
"620","2017-Site-07",47.39098,-117.25858,2017,109,0,195.564060436681
"621","2017-Site-07",47.39098,-117.25858,2017,116,0,255.935439459859
"622","2017-Site-07",47.39098,-117.25858,2017,123,0,299.296756112902
"623","2017-Site-07",47.39098,-117.25858,2017,130,0,372.716911645997
"624","2017-Site-07",47.39098,-117.25858,2017,137,0,429.081047691339
"625","2017-Site-07",47.39098,-117.25858,2017,144,0,475.041999773831
"626","2017-Site-07",47.39098,-117.25858,2017,151,0,524.307312764217
"627","2017-Site-07",47.39098,-117.25858,2017,158,0,613.009566306806
"628","2017-Site-07",47.39098,-117.25858,2017,165,3,686.211064714219
"629","2017-Site-07",47.39098,-117.25858,2017,172,0,734.614435997674
"630","2017-Site-07",47.39098,-117.25858,2017,179,1,809.929764541075
"631","2017-Site-07",47.39098,-117.25858,2017,186,4,910.60998384306
"632","2017-Site-07",47.39098,-117.25858,2017,193,0,980.00498384306
"633","2017-Site-07",47.39098,-117.25858,2017,200,0,1066.329996748
"634","2017-Site-07",47.39098,-117.25858,2017,207,0,1159.79678514887
"635","2017-Site-06",47.37347,-117.10997,2016,293,0,1991.73760337136
"636","2017-Site-06",47.37347,-117.10997,2016,300,0,2019.50603376702
"637","2017-Site-06",47.37347,-117.10997,2016,307,0,2039.72167975085
"638","2017-Site-06",47.37347,-117.10997,2016,314,0,2074.37214167771
"639","2017-Site-06",47.37347,-117.10997,2016,321,0,2096.94472838947
"640","2017-Site-06",47.37347,-117.10997,2016,335,0,2101.18041052118
"641","2017-Site-06",47.37347,-117.10997,2017,88,0,70.1797255267844
"642","2017-Site-06",47.37347,-117.10997,2017,95,0,104.074111864824
"643","2017-Site-06",47.37347,-117.10997,2017,102,0,151.598450046572
"644","2017-Site-06",47.37347,-117.10997,2017,109,0,185.134184993119
"645","2017-Site-06",47.37347,-117.10997,2017,116,0,243.970474831542
"646","2017-Site-06",47.37347,-117.10997,2017,123,0,285.877487434603
"647","2017-Site-06",47.37347,-117.10997,2017,130,0,357.763308186943
"648","2017-Site-06",47.37347,-117.10997,2017,137,0,412.10181289597
"649","2017-Site-06",47.37347,-117.10997,2017,144,0,455.99727557598
"650","2017-Site-06",47.37347,-117.10997,2017,151,0,503.218422053753
"651","2017-Site-06",47.37347,-117.10997,2017,158,0,590.91487058203
"652","2017-Site-06",47.37347,-117.10997,2017,165,0,662.708356111905
"653","2017-Site-06",47.37347,-117.10997,2017,172,0,709.527461768067
"654","2017-Site-06",47.37347,-117.10997,2017,179,6,783.158087155005
"655","2017-Site-06",47.37347,-117.10997,2017,186,3,882.963697496433
"656","2017-Site-06",47.37347,-117.10997,2017,193,3,950.398697496433
